,id,issue_date,due_date,paid_date,paid,contact_id,total,amount_due,exchange_rate,currency,is_sale
69,a2af60e9-6e49-4d39-9ccc-8349bca12a7b,2022-05-01T00:00:00.000Z,2022-05-26T00:00:00.000Z,2022-05-26T00:00:00.000Z,True,a278f53a-57ab-4f50-8690-182a5c60d671,517.5,0.0,1.0,GBP,True
70,060369c8-d4b4-471e-9461-d86ff2fee6be,2022-05-01T00:00:00.000Z,2022-06-06T00:00:00.000Z,2022-06-06T00:00:00.000Z,True,8e81fbc4-4f33-4ae9-bf5e-a2415372e77b,184.0,0.0,1.0,GBP,True
71,ad3bf71d-a319-4562-a5e0-5edc52941a2a,2022-05-07T00:00:00.000Z,2022-05-25T00:00:00.000Z,2022-05-25T00:00:00.000Z,True,cf2b417f-352e-486f-a5e0-a32cbbfa0826,850.6491147020198,0.0,1.92647,NZD,True
72,2d3d0733-7c3b-45d9-bd3a-adafe4e74c76,2022-05-14T00:00:00.000Z,2022-06-30T00:00:00.000Z,2022-06-30T00:00:00.000Z,True,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,1725.0,0.0,1.0,GBP,True
73,dd85825d-fb11-4c61-addb-5afcf620fe94,2022-05-15T00:00:00.000Z,2022-06-12T00:00:00.000Z,2022-06-12T00:00:00.000Z,True,e2111283-b230-4bb7-8108-518ef4dfd9fa,5750.0,0.0,1.0,GBP,True
74,59bc6798-b707-4079-8bc5-ee50433d042b,2022-05-19T00:00:00.000Z,2022-05-31T00:00:00.000Z,2022-05-27T00:00:00.000Z,True,d9bcb374-807b-4b4c-a1da-742a152fe917,23000.0,0.0,1.0,GBP,True
75,70571ab5-077c-4b0a-8091-b6850626fb5a,2022-05-24T00:00:00.000Z,2022-06-28T00:00:00.000Z,2022-06-28T00:00:00.000Z,True,31b86361-378a-47ef-9d43-25218e06ced3,32875.0,0.0,1.0,GBP,True
76,f5c0331d-b45f-41be-bb31-359c0204b605,2022-06-01T00:00:00.000Z,2022-07-06T00:00:00.000Z,2022-07-06T00:00:00.000Z,True,8e81fbc4-4f33-4ae9-bf5e-a2415372e77b,184.0,0.0,1.0,GBP,True
77,2f613a1b-a97e-4fc8-ac14-4960a58b0304,2022-06-07T00:00:00.000Z,2022-06-25T00:00:00.000Z,2022-06-25T00:00:00.000Z,True,cf2b417f-352e-486f-a5e0-a32cbbfa0826,848.9656994544861,0.0,1.93029,NZD,True
78,d312a9b9-d14b-44fe-bc83-f2779209284d,2022-06-14T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-07-27T00:00:00.000Z,True,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,67687.5,0.0,1.0,GBP,True
79,2461b75e-3118-45a1-a1b1-31d2d6368fe9,2022-06-14T00:00:00.000Z,2022-07-30T00:00:00.000Z,2022-09-15T00:00:00.000Z,True,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,1725.0,0.0,1.0,GBP,True
80,88d5813f-2eeb-4e49-9752-81273274050b,2022-06-22T00:00:00.000Z,2022-06-30T00:00:00.000Z,2022-06-30T00:00:00.000Z,True,354e3d00-a644-44e2-84b1-5f7ca24b3233,1500.0,0.0,1.0,GBP,True
81,ecea30e2-ba95-46c0-86ed-38045a065688,2022-07-01T00:00:00.000Z,2022-08-06T00:00:00.000Z,2022-08-06T00:00:00.000Z,True,8e81fbc4-4f33-4ae9-bf5e-a2415372e77b,184.0,0.0,1.0,GBP,True
82,7d0fdf70-f4ce-4698-88e8-28cee31e7b41,2022-07-07T00:00:00.000Z,2022-07-25T00:00:00.000Z,2022-07-26T00:00:00.000Z,True,cf2b417f-352e-486f-a5e0-a32cbbfa0826,845.0475443988366,0.0,1.93924,NZD,True
83,4946aecb-ed55-41a8-9ad5-6c804a040e27,2022-07-14T00:00:00.000Z,2022-08-30T00:00:00.000Z,2022-09-15T00:00:00.000Z,True,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,1725.0,0.0,1.0,GBP,True
84,afa14a85-4bbe-4c15-8313-cc66cf88bcf0,2022-07-27T00:00:00.000Z,2022-09-29T00:00:00.000Z,2023-01-08T00:00:00.000Z,True,a278f53a-57ab-4f50-8690-182a5c60d671,2277.0,0.0,1.0,GBP,True
85,c2de1152-1fd7-477e-a921-b816b7ab0d8a,2022-08-01T00:00:00.000Z,2022-09-06T00:00:00.000Z,2022-09-06T00:00:00.000Z,True,8e81fbc4-4f33-4ae9-bf5e-a2415372e77b,184.0,0.0,1.0,GBP,True
86,28ccac57-9d09-4ece-8088-201a655ab6b7,2022-08-07T00:00:00.000Z,2022-08-25T00:00:00.000Z,2022-09-04T00:00:00.000Z,True,cf2b417f-352e-486f-a5e0-a32cbbfa0826,846.9561262513761,0.0,1.93487,NZD,True
87,a8dc16c9-05e1-4f68-b400-ed4efb4ea314,2022-08-14T00:00:00.000Z,2022-09-30T00:00:00.000Z,2022-09-30T00:00:00.000Z,True,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,1725.0,0.0,1.0,GBP,True
88,933d4aff-ee8c-4288-a8ea-49b6dec67aa3,2022-08-30T00:00:00.000Z,2022-09-30T00:00:00.000Z,2022-09-30T00:00:00.000Z,True,8f65adab-5f53-402a-a2ee-31d458304705,1271.9014611078553,0.0,19.7932,ZAR,True
89,b7824b29-f9dc-4175-89af-cf431f55d371,2022-08-31T00:00:00.000Z,2022-09-30T00:00:00.000Z,2022-09-30T00:00:00.000Z,True,e2111283-b230-4bb7-8108-518ef4dfd9fa,4275.0,0.0,1.0,GBP,True
90,1e20dc2b-b465-44f7-a6e6-95886b645218,2022-09-01T00:00:00.000Z,2022-10-06T00:00:00.000Z,2022-09-30T00:00:00.000Z,True,8e81fbc4-4f33-4ae9-bf5e-a2415372e77b,184.0,0.0,1.0,GBP,True
91,43bea368-4510-4737-9165-e13afede97bc,2022-09-01T00:00:00.000Z,2022-11-30T00:00:00.000Z,2022-11-07T00:00:00.000Z,True,bc9725f8-7e23-44cc-8112-a8f757208369,690.0,0.0,1.0,GBP,True
92,6c3ba364-4f82-49eb-bf71-71fcea6aea4b,2022-09-02T00:00:00.000Z,2022-09-30T00:00:00.000Z,2022-09-30T00:00:00.000Z,True,94589e82-ecdf-4c7b-9896-f5e54b8d95af,1092.5,0.0,1.0,GBP,True
93,c4b5491c-3d7e-40da-856a-f5411557e78f,2022-09-07T00:00:00.000Z,2022-09-25T00:00:00.000Z,2022-09-25T00:00:00.000Z,True,cf2b417f-352e-486f-a5e0-a32cbbfa0826,859.496286661352,0.0,1.90664,NZD,True
94,243bd660-b2c6-43ab-89de-da4d5fc4f9e5,2022-09-14T00:00:00.000Z,2022-10-30T00:00:00.000Z,2022-09-30T00:00:00.000Z,True,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,1725.0,0.0,1.0,GBP,True
95,fde9f6f3-5a3b-4b09-b219-0567329f1962,2022-09-15T00:00:00.000Z,2022-10-06T00:00:00.000Z,2022-09-15T00:00:00.000Z,True,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,2254.0,0.0,1.0,GBP,True
96,9c4bf02d-fdeb-4ff8-b977-94233a835810,2022-09-15T00:00:00.000Z,2022-09-29T00:00:00.000Z,2022-09-29T00:00:00.000Z,True,d9bcb374-807b-4b4c-a1da-742a152fe917,33843.75,0.0,1.0,GBP,True
97,2653d563-9a1b-4c86-98d2-9bff742b56e5,2022-09-15T00:00:00.000Z,2022-10-30T00:00:00.000Z,2022-09-15T00:00:00.000Z,True,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,13825.35,0.0,1.0,GBP,True
98,29094ccc-e6d3-487e-9260-3b2d32cce5c1,2022-09-15T00:00:00.000Z,2022-10-31T00:00:00.000Z,2022-09-30T00:00:00.000Z,True,e2111283-b230-4bb7-8108-518ef4dfd9fa,7837.5,0.0,1.0,GBP,True
99,1703cb18-be29-40fc-a18e-616ea24e9047,2022-09-25T00:00:00.000Z,2022-10-26T00:00:00.000Z,2022-11-29T00:00:00.000Z,True,d9bcb374-807b-4b4c-a1da-742a152fe917,4275.0,0.0,1.0,GBP,True
100,658eb4af-a196-4bee-9832-80e79ffc5973,2022-09-30T00:00:00.000Z,2022-10-31T00:00:00.000Z,2022-10-31T00:00:00.000Z,True,31b86361-378a-47ef-9d43-25218e06ced3,23000.0,0.0,1.0,GBP,True
101,7bc0ca47-5719-49a0-b146-7ee5f1000f73,2022-10-01T00:00:00.000Z,2022-11-06T00:00:00.000Z,2022-12-07T00:00:00.000Z,True,8e81fbc4-4f33-4ae9-bf5e-a2415372e77b,184.0,0.0,1.0,GBP,True
102,00773c14-73fe-420a-9849-a94d29b3a227,2022-10-07T00:00:00.000Z,2022-10-25T00:00:00.000Z,2022-11-01T00:00:00.000Z,True,cf2b417f-352e-486f-a5e0-a32cbbfa0826,831.1144922023584,0.0,1.97175,NZD,True
103,91ffcf45-e0b9-4d7a-b8cd-735ffcb62ac2,2022-10-14T00:00:00.000Z,2022-11-30T00:00:00.000Z,2022-12-27T00:00:00.000Z,True,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,1725.0,0.0,1.0,GBP,True
104,ba8f3ba2-5513-4972-b47a-86ba351ca01c,2022-10-17T00:00:00.000Z,2022-10-31T00:00:00.000Z,2022-11-29T00:00:00.000Z,True,31b86361-378a-47ef-9d43-25218e06ced3,8740.0,0.0,1.0,GBP,True
105,9bbb8bf9-f7a6-4318-883a-7a2df98d639b,2022-10-19T00:00:00.000Z,2022-11-29T00:00:00.000Z,2022-11-29T00:00:00.000Z,True,ffb145b0-8504-42da-b03d-4c4a573fd521,9000.0,0.0,1.0,GBP,True
